id,scientific_name,scientific_name_authorship,taxon_rank,accepted_name_usage,taxonomic_status,occurrence_status,establishment_means,degree_of_establishment,accepted_name_usage_id,family
032751af-9771-46f8-99f0-dd6da352096f,"Acacia longifolia subsp. sophorae","(Labill.) Court",subspecies,"Acacia longifolia subsp. sophorae",accepted,present,native,native,032751af-9771-46f8-99f0-dd6da352096f,Fabaceae
6b03d99f-7eaa-4e2c-8b81-bfa04fc316a6,"Acacia longifolia var. longifolia",,variety,"Acacia longifolia subsp. longifolia",homotypicSynonym,present,native,native,44e79a17-8e5e-4988-a39c-35e1f35a1364,Fabaceae
b05ae912-7a46-4637-98d5-febaa862afef,"Acacia longifolia var. sophorae","(Labill.) Benth.",variety,"Acacia longifolia subsp. sophorae",homotypicSynonym,present,native,native,032751af-9771-46f8-99f0-dd6da352096f,Fabaceae
40517ccb-b0eb-405a-bf23-17e8c3ec7b21,"Acacia lucasii",Blakeley,species,"Acacia lucasii",accepted,present,native,native,40517ccb-b0eb-405a-bf23-17e8c3ec7b21,Fabaceae
bd934870-cce3-45db-bba6-1a340668b8f8,"Acacia maidenii",F.Muell.,species,"Acacia maidenii",accepted,present,native,native,bd934870-cce3-45db-bba6-1a340668b8f8,Fabaceae
a72a846c-7a92-4a4a-8dca-e2582a0f393e,"Acacia mearnsii","De Wild.",species,"Acacia mearnsii",accepted,present,native,native,a72a846c-7a92-4a4a-8dca-e2582a0f393e,Fabaceae
a7b5e691-0803-40d6-a1d4-dd96e54720a0,"Acacia melanoxylon",R.Br.,species,"Acacia melanoxylon",accepted,present,native,native,a7b5e691-0803-40d6-a1d4-dd96e54720a0,Fabaceae
dfa6ce68-8c1e-48a6-9ce3-f59dfdc48586,"Acacia melvillei",Pedley,species,"Acacia melvillei",accepted,present,native,native,dfa6ce68-8c1e-48a6-9ce3-f59dfdc48586,Fabaceae
b05f6ef0-9271-4f81-be88-9d486e3fe190,"Acacia microcarpa",F.Muell.,species,"Acacia microcarpa",accepted,present,native,native,b05f6ef0-9271-4f81-be88-9d486e3fe190,Fabaceae
3c1294e8-5d2a-4930-ad34-ed3026eddb95,"Acacia mitchellii",Benth.,species,"Acacia mitchellii",accepted,present,native,native,3c1294e8-5d2a-4930-ad34-ed3026eddb95,Fabaceae
42945d1d-41a5-434b-ac78-99e84a696e69,"Acacia mollifolia","Maiden & Blakely",species,"Acacia mollifolia",accepted,present,introduced,established,42945d1d-41a5-434b-ac78-99e84a696e69,Fabaceae
43b75ed9-b75a-4f36-9a5d-7128799aa2ac,"Acacia montana",Benth.,species,"Acacia montana",accepted,present,native,native,43b75ed9-b75a-4f36-9a5d-7128799aa2ac,Fabaceae
7defe349-9cbe-4704-9cc9-357f15c6070a,"Acacia montana var. psilocarpa",J.H.Willis,variety,"Acacia montana",heterotypicSynonym,present,native,native,43b75ed9-b75a-4f36-9a5d-7128799aa2ac,Fabaceae
6bd7ef69-8bf4-4629-bbea-7771066b2b7b,"Acacia mucronata","Willd. ex H.L.Wendl.",species,"Acacia mucronata",accepted,present,native,native,6bd7ef69-8bf4-4629-bbea-7771066b2b7b,Fabaceae
4170d27a-55e3-41fc-a146-833695ccca75,"Acacia mucronata subsp. longifolia","(Benth.) Court",subspecies,"Acacia mucronata subsp. longifolia",accepted,present,native,native,4170d27a-55e3-41fc-a146-833695ccca75,Fabaceae
edae4d35-7fa5-4114-9177-ba5fa87e5b01,"Acacia mucronata var. longifolia",Benth.,variety,"Acacia mucronata subsp. longifolia",homotypicSynonym,present,native,native,4170d27a-55e3-41fc-a146-833695ccca75,Fabaceae
71f40fab-0f6d-4b84-8e37-bbfae90b13d4,"Acacia myrtifolia","(Sm.) Willd.",species,"Acacia myrtifolia",accepted,present,native,native,71f40fab-0f6d-4b84-8e37-bbfae90b13d4,Fabaceae
86490866-14b5-4670-91f8-5ee0f1f78fd1,"Acacia nanodealbata",J.H.Willis,species,"Acacia nanodealbata",accepted,present,native,native,86490866-14b5-4670-91f8-5ee0f1f78fd1,Fabaceae
e3223b35-a649-46e1-ae1a-9c2eb38e4fda,"Acacia nanopravissima","Molyneux & Forrester",species,"Acacia nanopravissima",accepted,present,native,native,e3223b35-a649-46e1-ae1a-9c2eb38e4fda,Fabaceae
9afcc390-b35c-4958-b5c5-dcdcea97099f,"Acacia notabilis",F.Muell.,species,"Acacia notabilis",accepted,present,native,native,9afcc390-b35c-4958-b5c5-dcdcea97099f,Fabaceae
21a8373f-9d4c-478a-8317-a8c931f75a3b,"Acacia nyssophylla",F.Muell.,species,"Acacia nyssophylla",accepted,present,native,native,21a8373f-9d4c-478a-8317-a8c931f75a3b,Fabaceae
4cd5135d-7ee5-4dc7-8efa-13a30d6d2113,"Acacia obliquinervia",Tindale,species,"Acacia obliquinervia",accepted,present,native,native,4cd5135d-7ee5-4dc7-8efa-13a30d6d2113,Fabaceae
8788b3e0-2af5-4ffe-92e4-51042d8d2603,"Acacia obtusifolia",A.Cunn.,species,"Acacia obtusifolia",accepted,present,native,native,8788b3e0-2af5-4ffe-92e4-51042d8d2603,Fabaceae
28b64813-6f2f-46bb-aeae-c9d2edbee0b6,"Acacia omalophylla","A.Cunn. ex Benth.",species,,notCurrent,present,native,native,,Fabaceae
c2118527-6124-4958-8848-60c3d9258159,"Acacia oswaldii",F.Muell.,species,"Acacia oswaldii",accepted,present,native,native,c2118527-6124-4958-8848-60c3d9258159,Fabaceae
6c44588e-53df-47cd-8c1c-70cba14758f7,"Acacia oxycedrus","Sieber ex DC.",species,"Acacia oxycedrus",accepted,present,native,native,6c44588e-53df-47cd-8c1c-70cba14758f7,Fabaceae
fc1c0e04-bf6f-4220-aac8-7a26a9eb36dc,"Acacia paradoxa",DC.,species,"Acacia paradoxa",accepted,present,native,native,fc1c0e04-bf6f-4220-aac8-7a26a9eb36dc,Fabaceae
d08b3ea1-a2f6-4dbe-9b6e-c7864f5665df,"Acacia paucijuga","F.Muell. ex N.A.Wakef.",species,"Acacia deanei subsp. paucijuga",homotypicSynonym,present,native,native,a13c34fc-7b81-434c-ad04-91e5a9b60754,Fabaceae
0bb0c432-ba44-44e9-ae3d-098f9202fc47,"Acacia pendula","A.Cunn. ex Don",species,"Acacia pendula",accepted,present,native,native,0bb0c432-ba44-44e9-ae3d-098f9202fc47,Fabaceae
fae9f1e7-bf30-4315-91f6-77a557ccd3f1,"Acacia penninervis","Sieber ex DC.",species,"Acacia penninervis",accepted,present,native,native,fae9f1e7-bf30-4315-91f6-77a557ccd3f1,Fabaceae
adb196bf-6fcf-4c56-8a73-5f35b02e0d72,"Acacia penninervis var. penninervis",,variety,"Acacia penninervis var. penninervis",accepted,present,native,native,adb196bf-6fcf-4c56-8a73-5f35b02e0d72,Fabaceae
a9a802eb-a31f-48ee-be3f-462ed7e72cf4,"Acacia phasmoides",J.H.Willis,species,"Acacia phasmoides",accepted,present,native,native,a9a802eb-a31f-48ee-be3f-462ed7e72cf4,Fabaceae
4d644936-df45-47f7-b4c6-de321ef38714,"Acacia phlebophylla","F.Muell. ex H.B.Will.",species,"Acacia phlebophylla",accepted,present,native,native,4d644936-df45-47f7-b4c6-de321ef38714,Fabaceae
da88d798-e300-42d4-abdd-cd1a73cff136,"Acacia podalyriifolia","A.Cunn. ex G.Don",species,"Acacia podalyriifolia",accepted,present,introduced,casual,da88d798-e300-42d4-abdd-cd1a73cff136,Fabaceae
86b75989-5d25-4071-8b70-6d1696287d3b,"Acacia pravissima",F.Muell.,species,"Acacia pravissima",accepted,present,native,native,86b75989-5d25-4071-8b70-6d1696287d3b,Fabaceae
1d669933-e0f7-433f-9273-d8292888ad8a,"Acacia prominens","A.Cunn. ex Don",species,"Acacia prominens",accepted,present,introduced,established,1d669933-e0f7-433f-9273-d8292888ad8a,Fabaceae
70059a9d-a1fc-46b1-8339-0034360edf0c,"Acacia provincialis",A.Camus,species,"Acacia provincialis",accepted,present,native,native,70059a9d-a1fc-46b1-8339-0034360edf0c,Fabaceae
20f70d14-0560-467d-a05e-e23eefc93ac6,"Acacia pycnantha",Benth.,species,"Acacia pycnantha",accepted,present,native,native,20f70d14-0560-467d-a05e-e23eefc93ac6,Fabaceae
7c9b157c-b603-4fb8-a691-31ac27a1a248,"Acacia retinodes",Schltdl.,species,"Acacia provincialis",heterotypicSynonym,present,native,native,70059a9d-a1fc-46b1-8339-0034360edf0c,Fabaceae
0a146cfd-55f9-49ee-8482-29facf100e49,"Acacia retinodes var. retinodes",,variety,"Acacia provincialis",heterotypicSynonym,present,native,native,70059a9d-a1fc-46b1-8339-0034360edf0c,Fabaceae
ebc56603-58ec-438a-892b-732a98e7bee3,"Acacia retinodes var. uncifolia",J.M.Black,variety,"Acacia uncifolia",homotypicSynonym,present,native,native,820b727a-dfe1-4df5-b805-61983db3d6b1,Fabaceae
193dd680-cb5a-4cd1-91e9-97dca9a1e53d,"Acacia rigens","A.Cunn. ex Don",species,"Acacia rigens",accepted,present,native,native,193dd680-cb5a-4cd1-91e9-97dca9a1e53d,Fabaceae
f0aff994-7b51-408b-a90c-0f120eaa6088,"Acacia rostellifera",Benth.,species,"Acacia rostellifera",accepted,present,introduced,established,f0aff994-7b51-408b-a90c-0f120eaa6088,Fabaceae
01071254-9d44-4040-8cde-04c8e1553087,"Acacia rostriformis","Maslin & D.J.Murphy",species,"Acacia rostriformis",accepted,present,native,native,01071254-9d44-4040-8cde-04c8e1553087,Fabaceae
c7189088-f8cb-4415-8555-26380021f519,"Acacia rubida",A.Cunn.,species,"Acacia rubida",accepted,present,native,native,c7189088-f8cb-4415-8555-26380021f519,Fabaceae
f340e887-251f-4256-91eb-6c2abad3b388,"Acacia rupicola","F.Muell. ex Benth.",species,"Acacia rupicola",accepted,present,native,native,f340e887-251f-4256-91eb-6c2abad3b388,Fabaceae
cfb7fe8d-5c23-47e8-80eb-a389e6bb6cfd,"Acacia salicina",Lindl.,species,"Acacia salicina",accepted,present,native,native,cfb7fe8d-5c23-47e8-80eb-a389e6bb6cfd,Fabaceae
a025accf-3f14-4414-9e62-e376074a5863,"Acacia saligna","(Labill.) H.L.Wendl.",species,"Acacia saligna",accepted,present,introduced,established,a025accf-3f14-4414-9e62-e376074a5863,Fabaceae
2d84e842-51d2-467a-a08a-18c14098e76a,"Acacia schinoides",Benth.,species,"Acacia schinoides",accepted,present,introduced,established,2d84e842-51d2-467a-a08a-18c14098e76a,Fabaceae
8b34fa36-f165-4bea-967c-1b082919c51e,"Acacia sclerophylla",Lindl.,species,"Acacia sclerophylla",accepted,present,native,native,8b34fa36-f165-4bea-967c-1b082919c51e,Fabaceae
83752640-1727-4eae-bc7d-95331b360d1c,"Acacia sclerophylla var. sclerophylla",,variety,"Acacia sclerophylla var. sclerophylla",accepted,present,native,native,83752640-1727-4eae-bc7d-95331b360d1c,Fabaceae
5cbe32aa-1014-4ceb-97b9-ac492e7950a6,"Acacia siculiformis","A.Cunn. ex Benth.",species,"Acacia siculiformis",accepted,present,native,native,5cbe32aa-1014-4ceb-97b9-ac492e7950a6,Fabaceae
57c783f1-4b1d-47ee-87b3-f98784365cb1,"Acacia silvestris",Tindale,species,"Acacia silvestris",accepted,present,native,native,57c783f1-4b1d-47ee-87b3-f98784365cb1,Fabaceae
c6b59aad-e3e6-4309-ade2-b2309f536040,"Acacia simmonsiana","O'Leary & Maslin",species,"Acacia simmonsiana",accepted,present,native,native,c6b59aad-e3e6-4309-ade2-b2309f536040,Fabaceae
abfdd029-fd8d-4e1d-8416-56ed9091cd81,"Acacia sophorae","(Labill.) R.Br.",species,"Acacia longifolia subsp. sophorae",homotypicSynonym,present,native,native,032751af-9771-46f8-99f0-dd6da352096f,Fabaceae
9d6d98ec-2382-4ebf-89d1-966ba11432a6,"Acacia sp. aff. boormanii (Wulgulmerang)",,species,"Acacia infecunda",synonym,present,native,native,5a2f6a0b-bb88-4dc8-b630-0b8dd2736784,Fabaceae
0c4a37dd-1d1d-41ce-b388-b86bfb6874a1,"Acacia sp. aff. buxifolia (Wulgulmerang)",,species,"Acacia tabula",synonym,present,native,native,f63ada81-091e-4177-8bd1-8625b0f25c04,Fabaceae
adf5d7a9-e670-46fc-a352-e5c87beb2371,"Acacia sp. aff. papyrocarpa",,species,"Acacia loderi",synonym,present,native,native,e778e955-4b30-4272-8a30-8cee61008dec,Fabaceae
0e95a564-89ae-4e95-af5a-9e1ae546c513,"Acacia sp. aff. pendula",,species,"Acacia melvillei",synonym,present,native,native,dfa6ce68-8c1e-48a6-9ce3-f59dfdc48586,Fabaceae
00a01c67-0bc9-44e9-b35a-b44ef7834222,"Acacia sp. aff. pravissima (Wulgulmerang)",,species,"Acacia nanopravissima",synonym,present,native,native,e3223b35-a649-46e1-ae1a-9c2eb38e4fda,Fabaceae
24444205-6666-43bc-a321-14662fb0b438,"Acacia sp. aff. rigens (Gerang Gerung)",,species,"Acacia cineramis",synonym,excluded,native,native,711600ac-7f8a-4ea9-a404-b1769c049728,Fabaceae
ca729d09-623b-4695-9a71-9c04b99b1849,"Acacia sp. aff. sowdenii",,species,"Acacia loderi",synonym,present,native,native,e778e955-4b30-4272-8a30-8cee61008dec,Fabaceae
84102738-a492-4c1f-95aa-cc04e7f12198,"Acacia sp. C",,species,"Acacia sporadica",synonym,present,native,native,42545f9a-e069-4254-9908-970b7ff44a9a,Fabaceae
5b54c23e-9dea-4127-8eb2-afbc81175bc7,"Acacia sp. Gerang Gerung (M.G.Corrick 6451) Vic. Herbarium",,species,"Acacia sp. aff. rigens (Gerang Gerung)",synonym,present,native,native,24444205-6666-43bc-a321-14662fb0b438,Fabaceae
1d7d3723-2673-456d-9a9f-a6e48dc72958,"Acacia spinescens",Benth.,species,"Acacia spinescens",accepted,present,native,native,1d7d3723-2673-456d-9a9f-a6e48dc72958,Fabaceae
42545f9a-e069-4254-9908-970b7ff44a9a,"Acacia sporadica",N.G.Walsh,species,"Acacia sporadica",accepted,present,native,native,42545f9a-e069-4254-9908-970b7ff44a9a,Fabaceae
b6e459b8-4d79-4fc2-9e62-cf60965a5bfd,"Acacia stenophylla","A.Cunn. ex Benth.",species,"Acacia stenophylla",accepted,present,native,native,b6e459b8-4d79-4fc2-9e62-cf60965a5bfd,Fabaceae
787e2ae6-114e-4755-be47-77db6efce9a6,"Acacia stictophylla","Court ex Maslin & D.J.Murphy",species,"Acacia stictophylla",accepted,present,native,native,787e2ae6-114e-4755-be47-77db6efce9a6,Fabaceae
20306051-ddde-458d-98cb-86d1d3b5393a,"Acacia stricta","(Andrews) Willd.",species,"Acacia stricta",accepted,present,native,native,20306051-ddde-458d-98cb-86d1d3b5393a,Fabaceae
4d90c72f-8085-4654-8d36-4cf4398252c4,"Acacia suaveolens","(Sm.) Willd.",species,"Acacia suaveolens",accepted,present,native,native,4d90c72f-8085-4654-8d36-4cf4398252c4,Fabaceae
d1dd82d1-9052-4ad1-8234-3d9b7c0b3f34,"Acacia suaveolens subsp. grampianensis","D.A.Morrison & A.J.Rupp",subspecies,"Acacia suaveolens",heterotypicSynonym,present,native,native,4d90c72f-8085-4654-8d36-4cf4398252c4,Fabaceae
861125cc-8bb6-4871-a8d3-cb7abd356dd2,"Acacia subporosa",F.Muell.,species,"Acacia subporosa",accepted,present,native,native,861125cc-8bb6-4871-a8d3-cb7abd356dd2,Fabaceae
587fbbac-7c24-456a-83b3-4aa3726a3ab3,"Acacia subtilinervis",F.Muell.,species,"Acacia subtilinervis",accepted,present,native,native,587fbbac-7c24-456a-83b3-4aa3726a3ab3,Fabaceae
f63ada81-091e-4177-8bd1-8625b0f25c04,"Acacia tabula","Molyneux & Forrester",species,"Acacia tabula",accepted,present,native,native,f63ada81-091e-4177-8bd1-8625b0f25c04,Fabaceae
85f77f60-3602-4939-a913-77668789546a,"Acacia terminalis","(Salisb.) J.F.Macbr.",species,"Acacia terminalis",accepted,present,native,native,85f77f60-3602-4939-a913-77668789546a,Fabaceae
73a5357e-c7a6-11e3-a43d-0024e8d50d70,"Acacia terminalis","(Salisb.) J.F.Macbr.",species,"Acacia elata",misapplication,present,native,native,05c9d5ce-b88d-4671-92a6-4efa7a6fee0d,Fabaceae
93fcead9-e047-4ffe-9856-cedd150a94c8,"Acacia trineura",F.Muell.,species,"Acacia trineura",accepted,present,native,native,93fcead9-e047-4ffe-9856-cedd150a94c8,Fabaceae
cbf2443e-bd86-4f31-a46a-2a810df9ce75,"Acacia triptera",Benth.,species,"Acacia triptera",accepted,present,native,native,cbf2443e-bd86-4f31-a46a-2a810df9ce75,Fabaceae
0ec6ff94-353e-4a16-9bcf-dd98980db575,"Acacia ulicifolia","(Salisb.) Court",species,"Acacia ulicifolia",accepted,present,native,native,0ec6ff94-353e-4a16-9bcf-dd98980db575,Fabaceae
820b727a-dfe1-4df5-b805-61983db3d6b1,"Acacia uncifolia","(J.M.Black) O'Leary",species,"Acacia uncifolia",accepted,present,native,native,820b727a-dfe1-4df5-b805-61983db3d6b1,Fabaceae
a5f551e8-4ba3-4aa8-9e37-e546576b2504,"Acacia ureniae",N.G.Walsh,species,"Acacia ureniae",accepted,present,native,native,a5f551e8-4ba3-4aa8-9e37-e546576b2504,Fabaceae
0c6b0803-3b9a-4766-8bc1-946f22b2994e,"Acacia verniciflua",A.Cunn.,species,"Acacia verniciflua",accepted,present,native,native,0c6b0803-3b9a-4766-8bc1-946f22b2994e,Fabaceae
7d4afbf4-7023-42d0-a713-22cbfc93cc59,"Acacia verniciflua (Bacchus Marsh variant)",,species,"Acacia rostriformis",synonym,present,native,native,01071254-9d44-4040-8cde-04c8e1553087,Fabaceae
349bb5e4-ed28-4023-9c3e-effc55788ae3,"Acacia verniciflua (Casterton variant)",,species,"Acacia exudans",synonym,present,native,native,e8783115-5f6f-4f95-bf88-c3c9f6b72998,Fabaceae
03299715-eb47-43d3-965e-6c06ce0a29a3,"Acacia verniciflua (common variant)",,species,"Acacia verniciflua",synonym,present,native,native,0c6b0803-3b9a-4766-8bc1-946f22b2994e,Fabaceae
669266e3-934e-4cb4-9ee6-8675065b9089,"Acacia verniciflua (southern variant)",,species,"Acacia leprosa var. graveolens",synonym,present,native,native,fb01836e-de81-4557-bc33-edff35eb0db9,Fabaceae
4014dc41-ab27-44fa-aef9-d109934061b9,"Acacia verticillata","(L’Hér.) Willd.",species,"Acacia verticillata",accepted,present,native,native,4014dc41-ab27-44fa-aef9-d109934061b9,Fabaceae
2708b884-ab7d-4963-b659-7d6a39235bd5,"Acacia verticillata subsp. cephalantha","(F.Muell.) Court",subspecies,"Acacia verticillata subsp. cephalantha",accepted,present,native,native,2708b884-ab7d-4963-b659-7d6a39235bd5,Fabaceae
73f5e37c-c156-43ea-a5f8-d0d1b0c5ade6,"Acacia verticillata subsp. ovoidea","(Benth.) Court",subspecies,"Acacia verticillata subsp. ovoidea",accepted,present,native,native,73f5e37c-c156-43ea-a5f8-d0d1b0c5ade6,Fabaceae
8bb53128-3199-410c-b7c0-84a2c078e859,"Acacia verticillata subsp. ruscifolia","(A.Cunn. ex G.Don) Court",subspecies,"Acacia verticillata subsp. ruscifolia",accepted,present,native,native,8bb53128-3199-410c-b7c0-84a2c078e859,Fabaceae
2cae18e2-9490-44ab-bc9d-3de1c69746b9,"Acacia verticillata subsp. verticillata",,subspecies,"Acacia verticillata subsp. verticillata",accepted,present,native,native,2cae18e2-9490-44ab-bc9d-3de1c69746b9,Fabaceae
16fa06fa-2cd0-4c5f-bcbe-4588177a76ae,"Acacia verticillata var. latifolia",DC.,variety,"Acacia ulicifolia",heterotypicSynonym,present,native,native,0ec6ff94-353e-4a16-9bcf-dd98980db575,Fabaceae
afd7d42a-643b-4d58-b065-3ec36f77fadc,"Acacia verticillata var. ovoidea","(Benth.) Benth.",variety,"Acacia verticillata subsp. ovoidea",homotypicSynonym,present,native,native,73f5e37c-c156-43ea-a5f8-d0d1b0c5ade6,Fabaceae
b3780081-93c8-4b21-8b35-6432516b8926,"Acacia verticillata var. verticillata",,variety,"Acacia verticillata subsp. verticillata",homotypicSynonym,present,native,native,2cae18e2-9490-44ab-bc9d-3de1c69746b9,Fabaceae
a4a5e3bd-6fca-44e2-b6f8-07923cbdf549,"Acacia victoriae",Benth.,species,"Acacia victoriae",accepted,present,native,native,a4a5e3bd-6fca-44e2-b6f8-07923cbdf549,Fabaceae
1aa24c1d-36b9-4f3e-a148-d12363a22029,"Acacia victoriae subsp. victoriae",,subspecies,"Acacia victoriae subsp. victoriae",accepted,present,native,native,1aa24c1d-36b9-4f3e-a148-d12363a22029,Fabaceae
20e33e61-ee95-454b-855c-104bae995a57,"Acacia wilhelmiana",F.Muell.,species,"Acacia wilhelmiana",accepted,present,native,native,20e33e61-ee95-454b-855c-104bae995a57,Fabaceae
68b0acb2-8539-45d2-9c38-ef5156fc5ebb,"Acacia williamsonii",Court,species,"Acacia williamsonii",accepted,present,native,native,68b0acb2-8539-45d2-9c38-ef5156fc5ebb,Fabaceae
8c168197-11c4-4f4f-b71b-2936a0cddcef,"Acacia ×grayana",J.H.Willis,species,"Acacia ×grayana",accepted,present,native,native,8c168197-11c4-4f4f-b71b-2936a0cddcef,Fabaceae
291f43a9-4c04-4fff-a19d-61ed01ed286a,Acaena,,genus,Acaena,accepted,present,native,native,291f43a9-4c04-4fff-a19d-61ed01ed286a,Rosaceae
6d1922ff-aa83-4e98-94b7-cebff6e3bd60,"Acaena agnipila",Gand.,species,"Acaena agnipila",accepted,present,native,native,6d1922ff-aa83-4e98-94b7-cebff6e3bd60,Rosaceae
7adc9360-cf14-4954-9c70-79105f3168ee,"Acaena anserinifolia","(J.R.Forst. & G.Forst.) Druce",species,"Acaena novae-zelandiae",misapplication,present,native,native,4dc33918-59b1-4f71-9702-928c603f44eb,Rosaceae
7fb6e40c-e46c-434e-a318-b3ff0e20c4b8,"Acaena echinata",Nees,species,"Acaena echinata",accepted,present,native,native,7fb6e40c-e46c-434e-a318-b3ff0e20c4b8,Rosaceae
4dc33918-59b1-4f71-9702-928c603f44eb,"Acaena novae-zelandiae",Kirk,species,"Acaena novae-zelandiae",accepted,present,native,native,4dc33918-59b1-4f71-9702-928c603f44eb,Rosaceae
c6d21cc3-1b8c-41bf-87b5-8ade3970bc09,"Acaena ×anserovina",Orchard,species,"Acaena ×anserovina",accepted,present,native,native,c6d21cc3-1b8c-41bf-87b5-8ade3970bc09,Rosaceae
0f44f2f6-9243-476f-9aad-37141fadb6ac,"Acaena ×ovina",A.Cunn.,species,"Acaena ×ovina",accepted,present,native,native,0f44f2f6-9243-476f-9aad-37141fadb6ac,Rosaceae
a602f83a-fe56-4db5-bc09-24f54ff66e4f,Acanthaceae,,family,Acanthaceae,accepted,present,native,native,a602f83a-fe56-4db5-bc09-24f54ff66e4f,Acanthaceae
907a2d0f-6a7b-4e3a-b901-03615087fc68,Acanthospermum,,genus,Acanthospermum,accepted,present,introduced,,907a2d0f-6a7b-4e3a-b901-03615087fc68,Asteraceae
01ee2b9d-2979-451c-99a4-4b905577123a,"Acanthospermum hispidum",DC.,species,"Acanthospermum hispidum",accepted,present,introduced,casual,01ee2b9d-2979-451c-99a4-4b905577123a,Asteraceae
b6ed3921-fa65-48ee-91f1-25abfb80da2b,Acanthus,,genus,Acanthus,accepted,present,introduced,,b6ed3921-fa65-48ee-91f1-25abfb80da2b,Acanthaceae
a4ac9cf5-f2c5-4c79-8ba6-7903fe1a4523,"Acanthus mollis",L.,species,"Acanthus mollis",accepted,present,introduced,established,a4ac9cf5-f2c5-4c79-8ba6-7903fe1a4523,Acanthaceae
36daa6cb-99f0-4fc2-ac35-3d7ccd148bc0,Acer,,genus,Acer,accepted,present,introduced,,36daa6cb-99f0-4fc2-ac35-3d7ccd148bc0,Sapindaceae
43af663c-4702-47b2-9147-095d2fc79048,"Acer negundo",L.,species,"Acer negundo",accepted,present,introduced,established,43af663c-4702-47b2-9147-095d2fc79048,Sapindaceae
283b2e3a-db31-4db1-a845-d732610df06e,"Acer palmatum",Thunb.,species,"Acer palmatum",accepted,present,introduced,casual,283b2e3a-db31-4db1-a845-d732610df06e,Sapindaceae
f9f0b3aa-8980-44fb-b0b5-ce9af79b4e58,"Acer pseudoplatanus",L.,species,"Acer pseudoplatanus",accepted,present,introduced,established,f9f0b3aa-8980-44fb-b0b5-ce9af79b4e58,Sapindaceae
e0bf37ec-a795-4417-b12f-d84d910b79eb,Acetosa,,genus,Acetosa,accepted,present,introduced,,e0bf37ec-a795-4417-b12f-d84d910b79eb,Polygonaceae
c2439560-8e70-4070-9451-4252114e5620,"Acetosa sagittata","(Thunb.) L.A.S.Johnson & B.G.Briggs",species,"Acetosa sagittata",accepted,present,introduced,established,c2439560-8e70-4070-9451-4252114e5620,Polygonaceae
41c1f289-d353-4e97-94dc-ac27aecea850,"Acetosa vesicaria","(L.) A.Love",species,"Acetosa vesicaria",accepted,extinct,introduced,,41c1f289-d353-4e97-94dc-ac27aecea850,Polygonaceae
